time_key,open,high,low,close,volume,time_clean
2025-09-09 00:00:00,348.44,350.77,343.82,346.97,53815991.0,2025-09-09
2025-09-10 00:00:00,350.55,356.33,346.07,347.79,72121679.0,2025-09-10
2025-09-11 00:00:00,350.17,368.99,347.6,368.81,103756010.0,2025-09-11
2025-09-12 00:00:00,370.94,396.6899,370.24,395.94,168156391.0,2025-09-12
2025-09-15 00:00:00,423.13,425.7,402.43,410.04,163823667.0,2025-09-15
2025-09-16 00:00:00,414.495,423.25,411.43,421.62,104285721.0,2025-09-16
2025-09-17 00:00:00,415.75,428.312095,409.67,425.86,106133532.0,2025-09-17
2025-09-18 00:00:00,428.865,432.2199,416.56,416.85,90454509.0,2025-09-18
2025-09-19 00:00:00,421.82,429.47,421.72,426.07,93131034.0,2025-09-19
2025-09-22 00:00:00,431.11,444.98,429.13,434.21,97108777.0,2025-09-22
2025-09-23 00:00:00,439.88,440.97,423.72,425.85,83422691.0,2025-09-23
2025-09-24 00:00:00,429.83,444.21,429.0301,442.79,93133570.0,2025-09-24
2025-09-25 00:00:00,435.24,435.35,419.08,423.39,96746426.0,2025-09-25
2025-09-26 00:00:00,428.3,440.47,421.02,440.4,101628160.0,2025-09-26
2025-09-29 00:00:00,444.35,450.98,439.5,443.21,79491510.0,2025-09-29
2025-09-30 00:00:00,441.52,445.0,433.12,444.72,74357960.0,2025-09-30
2025-10-01 00:00:00,443.8,462.29,440.75,459.46,98122285.0,2025-10-01
2025-10-02 00:00:00,470.54,470.75,435.57,436.0,137008950.0,2025-10-02
2025-10-03 00:00:00,443.285,446.77,416.575,429.83,133188180.0,2025-10-03
2025-10-06 00:00:00,440.75,453.55,436.69,453.25,85324878.0,2025-10-06
2025-10-07 00:00:00,447.82,452.68,432.4501,433.09,102296082.0,2025-10-07
2025-10-08 00:00:00,437.57,441.33,425.23,438.69,71192128.0,2025-10-08
2025-10-09 00:00:00,431.81,436.35,426.18,435.54,69339928.0,2025-10-09
2025-10-10 00:00:00,436.54,443.13,411.45,413.49,112107870.0,2025-10-10
2025-10-13 00:00:00,423.53,436.89,419.7,435.9,79552785.0,2025-10-13
2025-10-14 00:00:00,426.79,434.2,417.86,429.24,72669438.0,2025-10-14
2025-10-15 00:00:00,434.9,440.51,426.3301,435.15,71558185.0,2025-10-15
2025-10-16 00:00:00,434.73,439.35,421.3101,428.75,77189889.0,2025-10-16
2025-10-17 00:00:00,425.5,441.4558,423.6,439.31,89331578.0,2025-10-17
2025-10-20 00:00:00,443.865,449.8,440.61,447.43,63718971.0,2025-10-20
2025-10-21 00:00:00,445.755,449.3,442.05,442.6,54412169.0,2025-10-21
2025-10-22 00:00:00,443.45,445.539,429.0,438.97,84023458.0,2025-10-22
2025-10-23 00:00:00,420.0,449.3999,413.9,448.98,126709833.0,2025-10-23
2025-10-24 00:00:00,446.83,451.68,430.17,433.72,94727774.0,2025-10-24
2025-10-27 00:00:00,439.98,460.16,438.69,452.42,105867547.0,2025-10-27
2025-10-28 00:00:00,454.775,467.0,451.6,460.55,80185667.0,2025-10-28
2025-10-29 00:00:00,462.5,465.7,452.65,461.51,67983544.0,2025-10-29
2025-10-30 00:00:00,451.05,455.0607,439.61,440.1,72447938.0,2025-10-30
2025-10-31 00:00:00,446.75,458.0,443.6855,456.56,83135787.0,2025-10-31
2025-11-03 00:00:00,455.99,474.07,453.8,468.37,84595244.0,2025-11-03
2025-11-04 00:00:00,454.46,460.22,443.6,444.26,87756644.0,2025-11-04
2025-11-05 00:00:00,452.05,466.3299,440.71,462.07,85573015.0,2025-11-05
2025-11-06 00:00:00,461.96,467.45,435.09,445.91,109622907.0,2025-11-06
2025-11-07 00:00:00,437.92,439.36,421.88,429.52,103471495.0,2025-11-07
2025-11-10 00:00:00,439.6,449.6715,433.36,445.23,76515907.0,2025-11-10
2025-11-11 00:00:00,439.4,442.49,432.36,439.62,60533237.0,2025-11-11
2025-11-12 00:00:00,442.15,442.329,426.56,430.6,58513520.0,2025-11-12
2025-11-13 00:00:00,423.13,424.5,396.34,401.99,118948032.0,2025-11-13
2025-11-14 00:00:00,386.3,412.19,382.78,404.35,105506682.0,2025-11-14
2025-11-17 00:00:00,398.74,423.96,398.74,408.92,102214259.0,2025-11-17
2025-11-18 00:00:00,405.38,408.9,393.71,401.25,80688637.0,2025-11-18
2025-11-19 00:00:00,406.18,411.78,398.5,403.99,72047704.0,2025-11-19
2025-11-20 00:00:00,414.63,428.94,394.74,395.23,113548827.0,2025-11-20
2025-11-21 00:00:00,402.32,402.8,383.76,391.09,100460633.0,2025-11-21
2025-11-24 00:00:00,402.17,421.72,401.09,417.78,96806374.0,2025-11-24
2025-11-25 00:00:00,414.42,420.48,405.95,419.4,71915624.0,2025-11-25
2025-11-26 00:00:00,423.95,426.94,416.89,426.58,63462996.0,2025-11-26
